run,tsr,cp,cd,exp_unc_tsr,exp_unc_cp,exp_unc_cd,dof_tsr,dof_cp,dof_cd,y_R,z_H,mean_u,mean_v,mean_w,std_u,std_v,std_w,mean_upvp,mean_upwp,mean_vpwp,k
20,1.8995495960185103,0.25110164722845907,0.9317779838830801,0.005863486339412848,0.011822584896745461,0.01652732699722456,8.000234286234718,10.53638113172698,8.054950760788723,-0.2,0.0,0.3019700839414316,0.04878897852282652,0.0002096774247371697,0.08141088242182977,0.07529610227897411,0.05937950087559868,0.0014263060264880557,0.0005193546344785256,4.22166251920694e-06,0.007908921124367151
21,1.8993456704826603,0.251278139500376,0.9295861849869037,0.010039584513571316,0.011917688343921973,0.01782994814057567,8.000079910609804,10.49484755959804,8.047211109071434,-0.1,0.0,0.2909468548416871,0.05117473124858319,-0.0035374789915102373,0.08070349239643178,0.07256956129725553,0.053665360940337685,0.0012021974691002538,-0.000175553889009721,-0.00046254549476912413,0.0073272187404170835
22,1.8993679612426395,0.2531415484038578,0.9330775418741077,0.006256263006226668,0.013357123310370677,0.011072096931350141,8.000205781347866,9.977939720715126,8.12253753209041,0.0,0.0,0.2864448554142458,0.06850336026114766,-0.0037859542852299545,0.07321654731320615,0.07518981232528023,0.05439907531335806,0.0011395165460318147,0.00044702304773930356,-2.7566744602680417e-05,0.006984366744277017
23,1.899685427666451,0.25204390979763325,0.9283696898792001,0.005343230972790768,0.010775822778503969,0.012708851462066165,8.000282141956443,11.062516908910123,8.092974185246163,0.1,0.0,0.2646602692614037,0.05951444902240583,-0.009834005422093743,0.06504833576545509,0.06356864978405974,0.05026630935849599,0.0004996523925406523,-5.8906221676990195e-05,2.083731940765593e-05,0.005457183448662662
24,1.8999271339308978,0.25828166710284023,0.9380048723396159,0.004938310029251318,0.017032732033658446,0.014350131903378154,8.000330331353378,9.20767381003982,8.072905446779112,0.2,0.0,0.24158170825483,0.06610147849016201,-0.003859207011579025,0.06989480714161796,0.06090813392338173,0.04989594563798937,0.0007318805634111509,0.0006969628576772292,9.10502292469349e-05,0.0055404822181306865
25,1.8996388429338176,0.2562286112746048,0.935049929482372,0.005731229452223352,0.013644892947914416,0.019084351413378928,8.000245230875233,9.89448995080282,8.041205371056323,0.3,0.0,0.24022016831321502,0.05730184884561899,-0.015266129029255988,0.07257335586094159,0.0666521473573026,0.04494122870393438,0.00029754899205085164,8.11866249045549e-05,-0.00046556939688172956,0.005862586217108079
26,1.8999734759302953,0.25561680031618006,0.9347004450530774,0.003515412473342081,0.008504518480202734,0.015174062100687023,8.000651874739935,12.901125424573989,8.06519769111003,0.4,0.0,0.23074949553666013,0.0807230822813041,-0.005633154001706058,0.06684352845984523,0.0665479460990226,0.050093349783068994,0.00055236153532345,-0.0002730469744614813,5.324876776424079e-05,0.005701096934244836
27,1.8996076550001162,0.2512835798962998,0.9344413342965596,0.008563451029369427,0.010329200760835301,0.008839791723957822,8.000109842516128,11.336069116112293,8.192407208221569,0.5,0.0,0.2299468370396105,0.07286991605089055,0.007365255400673637,0.07229399166874682,0.06902371033495087,0.04932464908389759,0.0004330814602112729,0.000320562556079382,-0.0003072848362628172,0.006209718661766502
28,1.8996434226638623,0.25228130274942034,0.934746262199949,0.010266449930574207,0.014402301054500728,0.017452689596531436,8.000076423407862,9.697260943947617,8.04927387901484,0.6,0.0,0.23095425491365662,0.07667283141558393,-0.006109616674835748,0.07625497726475891,0.07289437492143772,0.047806701985532336,0.0010490461046471918,0.0001868877066571555,3.717193746670742e-05,0.006704690581242007
29,1.9000354565704176,0.2535076973057555,0.9375562617100723,0.0045456460973106036,0.011928363541659067,0.016095032381242148,8.000389879061723,10.492151621882059,8.057944596235096,0.7,0.0,0.2539179554884275,0.08451733430386722,-0.0014371217497237397,0.062026138199461844,0.0701132942097643,0.049674919543802536,0.0002974459749326381,0.0003204193988134542,-0.0006043397158420018,0.005613467754198989
30,1.899800107101409,0.25085691602239246,0.9289978603882335,0.00877295953228846,0.018382097033413678,0.022869764874420682,8.000104662711173,9.034694933120022,8.028688414864504,0.8,0.0,0.2423756310784216,0.07000302625357355,-0.0060874243502451264,0.06486898666060675,0.06572276357896531,0.04986817904364566,7.694634161124937e-05,0.0005002628668386109,-0.0002961409587589575,0.005505298701915325
31,1.8993166265465136,0.25338930745082205,0.9395115367832672,0.009590596784698003,0.022074643526190908,0.03137008627184921,8.000087566553253,8.71446821019146,8.015245387988267,0.9,0.0,0.27414789927857264,0.08198756727568995,-0.005946236536450063,0.07064118593072098,0.0712260846205782,0.04462334396205286,-0.00017026078659785528,0.00039103567678659543,0.00019744186543612182,0.006025261973162824
32,1.900032798314379,0.25399199892917973,0.9394692177357111,0.004813512870430939,0.00728015283131636,0.008799381545930811,8.00034769203289,14.465237328848964,8.194181558188042,1.0,0.0,0.2527000671718035,0.08135171490369106,-0.021603564267446335,0.07275698600160838,0.06855494183233461,0.04492827794608401,6.718518140252874e-05,0.0003815109686884516,0.00032261644992211455,0.006003935123345193
33,1.899665403058805,0.2546728483595442,0.9374624391918914,0.008393514780669199,0.015362361963758639,0.022158113319409138,8.000114335560859,9.488630909763149,8.030561559909168,1.1,0.0,0.28318184877424935,0.0674564707053027,-0.029384744741721706,0.08679364041002284,0.08755990950367332,0.051428751465516225,-0.0004862083934654531,-0.0007310391695606223,0.00025846614971785384,0.008919396147567413
34,1.8998842722249691,0.2513841663460009,0.9339420856945564,0.00860589985898516,0.009613988704671998,0.017571455882315498,8.000108768910037,11.85421703789899,8.048609957438847,1.2,0.0,0.3520514112875311,0.05134811822575503,-0.026597110266980004,0.12724121125090118,0.13862828767884175,0.08720898881808176,-0.002820631450006168,-0.0002949088195288278,-0.00023602365556358405,0.0214995411215068
35,1.8996375581266716,0.2528656724660241,0.9378489606040329,0.008037439253463768,0.009979063132690804,0.017689814086615338,8.000124692169347,11.576188951494697,8.04796293499665,1.3,0.0,0.5846559135615701,0.03385450268971361,-0.019992271405733904,0.17290653361670844,0.16878728107365265,0.1092733168206892,-0.00808081252130363,-0.001867746355502398,-0.003356509933975052,0.03515142109056051
36,1.8995938999619764,0.25592518624994326,0.9399298553377856,0.008830544300851857,0.015223684162129795,0.02749670305749242,8.000103297572176,9.516219766653425,8.019844349593411,1.4,0.0,0.8738259411008868,0.04271169351231556,-0.04405040330558193,0.16579824322279438,0.15867128166515768,0.10207059760778818,-0.009520314903751456,-0.00157920336940175,-0.001786967484354168,0.03153142119148069
37,1.8994464270240556,0.24855440389145517,0.9318808707703371,0.006444538934549649,0.01477542063949349,0.015198445661839866,8.000193940427781,9.610950929643208,8.064990022519385,1.5,0.0,1.0704010089705973,0.0373630252575987,-0.03516263448588972,0.1008356817189254,0.09690564875742652,0.056849059551274665,-0.0039705390796556245,-0.0014240312193508134,0.0004953531665734557,0.011391347391083924
38,1.8998876459247669,0.2539800738549225,0.9425637866842608,0.00818831136992954,0.011568713158816812,0.019501651540841998,8.00012014411605,10.651791831883328,8.039458025498327,1.6,0.0,1.1243818498258833,0.03422521018211832,-0.040241263574028394,0.052199555478178894,0.05539010377415551,0.025081626683913755,-0.0006057566045027735,-0.0003359954479801902,0.0003475318310885019,0.003209893309679901
39,1.8996013570222423,0.255153842290134,0.9419573438917921,0.009244031510811317,0.012934460874601357,0.02054587793582646,8.000094261891535,10.112268244422689,8.035547783961983,1.8,0.0,1.0824112916986148,0.01689146507687251,-0.047163306557703566,0.04997040644165274,0.04435305256205168,0.018029803871583677,0.0005244854946152152,-0.00022511293190795767,5.68182971476172e-05,0.002393849654235969
40,1.8997863544718543,0.25393609112730764,0.9342287182621458,0.007243774599646769,0.013574128331041267,0.02725477081411339,8.00015351593425,9.914911724815076,8.020197709586684,2.0,0.0,1.1045482705588137,0.004736718231874437,-0.042967373140991416,0.034299331766206156,0.025409626650612752,0.011229734807168866,-1.925411832724849e-05,-0.00014073904479538506,1.3999240131725694e-05,0.0009737725026189276
41,1.8997106521426617,0.25347513056884363,0.9386928763905488,0.008153009479324026,0.015336944773480883,0.025117977732225724,8.000121183585412,9.493755832797254,8.02378187891599,2.25,0.0,1.026525538975513,0.002054771493481327,-0.031033602259021693,0.06976238230850841,0.06781805145299279,0.038938989825123414,0.0010345757128716524,-0.0004237827444264863,-9.233653320379133e-05,0.00548931636006384
42,1.9004230131469706,0.24992929143194165,0.9357496943444378,0.012240593389156507,0.013305101748713556,0.021541527731216894,8.000053772404819,9.995952432141525,8.03233758587138,2.5,0.0,1.0943809717031798,-0.006429532461533723,-0.038356542328409876,0.03866999746210485,0.031746835051756746,0.013487919765577911,-2.898895713214035e-06,-0.00015807501611258954,-3.404512585433314e-05,0.0013421256041127464
43,1.8995855314282615,0.2524804576419609,0.9354356337334039,0.008911081442675672,0.01680195436542229,0.02909165087949532,8.000101436659694,9.241041523228974,8.017726828282804,2.75,0.0,1.0912899896101926,-0.016127352139074482,-0.03884038986753665,0.033633858953942275,0.02588318120710296,0.011278196205641959,-3.4200971718021956e-05,-0.00015264607736163756,1.543867218443456e-05,0.0009638626361524601
44,1.9001061202956622,0.2520825590679656,0.938915166844402,0.007615342313826825,0.02203493096428942,0.02375761658349654,8.00013891077806,8.7176326687737,8.02658264939631,3.0,0.0,1.0931604465289906,-0.018308002689579925,-0.042814727749305365,0.03330270485108331,0.026111148686421982,0.010237359858551112,3.655430654691897e-05,-0.00014736736970837101,2.915840309603481e-06,0.0009475141173622153
45,1.8998611747973142,0.25257640420166394,0.9452088431051617,0.007091000810955353,0.018279188648970695,0.035641831478509335,8.000160211142822,9.046664053047653,8.011810145873476,-3.0,0.125,1.1195076113018105,-0.025656806737646275,-0.03830020293232748,0.043922195292828675,0.03264364361964246,0.013994387779983792,-4.819107333149316e-06,-0.00022836040304841166,1.8183297693929988e-05,0.0016222411099779345
46,1.8997790017109504,0.25299063680995754,0.9438248243062518,0.00708898370369161,0.016928170990099967,0.02176029104008711,8.000160294514929,9.22264244448175,8.031690327648377,-2.75,0.125,1.1224847780754827,-0.028980491109033547,-0.039246955446144996,0.04164435628218534,0.03191943341090624,0.014706464959158526,1.2408495871509648e-05,-0.00023876391314020873,2.7148767831260353e-05,0.0015519641754115413
47,1.8997958840314073,0.25685460634393065,0.9486044902873664,0.010390835539807587,0.020085072435734517,0.02725879451167301,8.000074608128962,8.864982739201038,8.020192243728783,-2.5,0.125,1.1279862068222477,-0.031092405970138248,-0.03630137916635866,0.03935051705945401,0.03264864448474274,0.014574724660879461,7.529444453842166e-07,-0.00019373298583630092,1.3069942325179877e-06,0.0014157260469868536
48,1.8995652449982268,0.2504359765450508,0.9435293848988477,0.007180391399925459,0.01654947981225236,0.029012071939501925,8.000156231103544,9.279764813581515,8.01782522595825,-2.25,0.125,1.065273707315436,-0.028038306499428307,-0.0293477823492609,0.06839541705257082,0.06998680716436444,0.042625565731669784,-0.0006489608832474009,-0.0006224875019489936,0.0002280790835789727,0.0056945978731349715
49,1.8997534625746142,0.255286590099882,0.948771260558722,0.008992170882188297,0.019156611181983897,0.023442372079525983,8.000099623875007,8.951828489225464,8.027305517160439,-2.0,0.125,1.1324554324310474,-0.031162735936459407,-0.022309764388396786,0.038075307901827116,0.02960802469379674,0.014321467083417392,5.2001632806571973e-05,-7.844448113852383e-05,-1.0136476939830956e-05,0.001302714230978373
50,1.8995867265896371,0.2513940045590968,0.9404754773528754,0.00796521243991173,0.01505369994604297,0.026055804988414102,8.00012696052722,9.55119916958553,8.022100303219851,-1.8,0.125,1.1306665549759105,-0.03291326364612479,-0.016510609678324007,0.04703337962074561,0.038699812058460736,0.020984270213852442,0.00029769691921290205,-0.000259542474522966,-0.000151474335352404,0.002195616729341577
51,1.8994322679271112,0.2511644680324405,0.9410401067837487,0.005693321354013796,0.010746060581712,0.018744742558612054,8.000248494239866,11.078939616797065,8.0427131459765,-1.6,0.125,1.1421783309164149,-0.033988203672330575,-0.01877923393226166,0.055146049855538386,0.06778087477402034,0.057004555314054135,0.0004038560987796041,0.0002837853983277002,0.000867602976881695,0.005674948244449245
52,1.8997856378767446,0.25459452077562605,0.9426212354701415,0.008132524834098726,0.01907697273134398,0.033991701740865944,8.000121798612415,8.959905336718105,8.012984390503354,-1.5,0.125,1.1331079354122653,-0.058094244439672725,-0.011656922108295964,0.07610307864624362,0.08590509528198154,0.056441193549472454,0.0006183045634849854,0.00031625826359303323,0.0004426052435019792,0.008258774412818342
53,1.8994467165207747,0.25168308480311913,0.9411262393285029,0.005248994587455758,0.01109001353249758,0.019220910210949394,8.000292346219366,10.88838670732178,8.040621953366243,-1.4,0.125,1.1367310928997874,-0.08440860226826732,-0.011198252702450446,0.093045686626208,0.11560413318625337,0.07442463900544426,-0.00020177657039525582,0.00023332417010093286,-0.00018688981678890258,0.013775790143504066
54,1.8998797536893943,0.2514978225510935,0.9434272315692179,0.006834169912800963,0.026119475391505935,0.039852318369837825,8.000172478639692,8.50938861469717,8.009446018546049,-1.3,0.125,1.1124324608463994,-0.09227361351239863,-0.009094758102849003,0.11468183907647672,0.13289916726822174,0.09765488779105608,0.0022580822676143506,0.00048594958647883024,0.0005490077828788333,0.02016851466156407
55,1.899989265104734,0.2550971328735094,0.9369487632104966,0.007859342132082375,0.01104712763799006,0.015405427785568825,8.000130419186124,10.912853489942146,8.063252539798434,-1.2,0.125,1.0629311160945525,-0.1102604166326762,-0.016617271520781973,0.1681299847480826,0.15728057142987226,0.11256961560486503,0.004253277866016017,0.0011343161510030974,0.0006173298175224986,0.032827359732429603
56,1.8996736524587194,0.2532558278249126,0.9434101497607462,0.013734325545120015,0.015644741330745546,0.017901105214963863,8.000042703760652,9.434652420923161,8.046837021511797,-1.1,0.125,0.9430850704113509,-0.09909852034611648,-0.07124983192288092,0.20806237065808206,0.19262482611279996,0.15669292412282881,0.010697848032873204,-0.0002201183722374416,0.003410647158778649,0.05245582902150759
57,1.8995782085883137,0.25118615381479337,0.9430913853528468,0.009104924107044332,0.012227834649971,0.025066304138452844,8.000097164874353,10.368282120191633,8.023880123328041,-1.0,0.125,0.8190504536493168,-0.04810047058908235,-0.11816061827431118,0.22040950384238606,0.19017888188812573,0.17554779879809304,0.009976250225619357,0.0007780509575655506,0.0015699344623117538,0.05776326861789977
58,1.8993097811989896,0.2513412275891161,0.9424132814260574,0.012308599473575996,0.011446217122570367,0.017321878271314334,8.000053163674327,10.708284023924874,8.050023156603661,-0.9,0.125,0.6567547044964628,-0.009103158580249435,-0.11114146504307858,0.2164757610640763,0.1858720711140094,0.16488319630376702,0.014271335944780849,-0.0017036028912708915,-0.0011054635267842808,0.0542800797809461
59,1.8998432781713899,0.24906755587887067,0.9346840064118953,0.008838310204050247,0.009998385915943845,0.014656429021262114,8.000103123113112,11.56299685097267,8.069887747430432,-0.8,0.125,0.5063336696599358,0.0013326613439975546,-0.06616129031955166,0.18906299519610606,0.17203236040535844,0.14202006304252343,0.009515283198135988,-0.0015678813421590664,-0.0014249664923162092,0.042740457202645965
60,1.899619781528331,0.2514145213247721,0.937971819080856,0.005275206248992868,0.013117780847592807,0.02613565188424798,8.000289459172752,10.052657961404616,8.02196514743269,-0.7,0.125,0.4425759411764942,0.003537970508845593,-0.05211256723350254,0.14755342654255166,0.15211761228811863,0.1195966939578328,0.006882972082169424,-0.00025915666556136944,-0.0004782354860930506,0.02959762664709879
61,1.899380048464395,0.24981570419559151,0.9324710841866485,0.008261827296690307,0.0131521823273164,0.01749770573059682,8.000117999331586,10.041167229979457,8.049019985706206,-0.6,0.125,0.35217977178555926,-0.0010275538057925666,-0.041718414059188594,0.1202888862590015,0.10809252760679096,0.08295375253863915,0.004307932401296189,-0.00121466387626607,-0.0011476488192359972,0.016511817680231942
62,1.9000433156403946,0.2502845154141444,0.9363610785411062,0.006847769310758159,0.017904552231108303,0.024960377073066045,8.000171798420526,9.09162063497082,8.024083108321198,-0.5,0.125,0.3021886980977426,0.003402959967089715,-0.03474310694670113,0.09250221528219826,0.08682122863808299,0.07518431618100888,0.0013704990814628387,-0.0004615271482912151,0.00014232412274917743,0.010869976344982914
63,1.8993966594344178,0.2512792397774604,0.937327029392271,0.00834997001785411,0.010188479467565317,0.01024947124792139,8.000115522532433,11.428796402551361,8.143031486897105,-0.4,0.125,0.3187523521501721,0.031586021461290296,-0.031115255350971805,0.0877507289287655,0.07897151061034845,0.06809739314677034,0.0003015329020448369,0.0005919724457512522,0.00039410954724226915,0.009283851812040105
64,1.8999521819623002,0.24878552308769797,0.9357072190365471,0.005651019137705497,0.01593838477353685,0.027291205925612863,8.000252259752095,9.381810139803429,8.020143496549672,-0.3,0.125,0.24791801086488,0.03140067233105323,-0.024863239264881466,0.07823802506457173,0.06416014360322858,0.05377799795953224,0.0005172709927308723,9.889293229427123e-05,0.00013104762316083852,0.006562686651215059
65,1.8994579332651276,0.2511923596139576,0.9411018769076698,0.009692947244084172,0.016669554907781187,0.0258014620080754,8.00008573176369,9.261015299495586,8.022538934446086,-0.2,0.125,0.2456729412554693,0.04625638449520451,-0.01222614252029778,0.08490932834107352,0.07067284647400564,0.05162415187303633,0.0010192909547360111,0.0010471520828622717,0.0004006604682043198,0.007432150553180913
66,1.8996629750907204,0.2500712337555689,0.9391590047508469,0.0045751984106512066,0.009777043503377308,0.02430287475722522,8.000384817334005,11.725963767353374,8.025404543456172,-0.1,0.125,0.23882056461047552,0.047868951817094135,-0.004623991927953177,0.07883936283241894,0.07577408486830368,0.050179477159886736,0.0008468965318123026,0.00042580066798676046,0.00016546695566106606,0.007235236486480778
67,1.8997884219953336,0.25109508612152615,0.9422675186013463,0.013469901928727719,0.016615693916263958,0.021443234664342593,8.000044398237996,9.269771234580965,8.032635977465553,0.0,0.125,0.2214821907996387,0.05359509426379709,-0.0027157257986458404,0.07882578797908538,0.07466028648780298,0.04734626081580106,0.000789902237047598,0.000346351486633597,0.0005147112102195417,0.007012308742532279
68,1.8993735651601944,0.24922777154077674,0.9365609140588859,0.009535204741989363,0.015549929343647807,0.017670515571991237,8.000088589205731,9.451972070756351,8.048067701750758,0.1,0.125,0.17838722702882748,0.03585887101895247,-0.004964045710205751,0.06790537920674665,0.05629328596562124,0.04789349944591636,0.00039773252868791867,0.0009484119042223223,-0.00020057153985495187,0.005035238152073705
69,1.899638343948445,0.25287698004760856,0.9406047820438704,0.0074532592208588115,0.016981437676619384,0.03276235129931042,8.00014500395097,9.21471562409636,8.01397714267669,0.2,0.125,0.1806040339197713,0.050893109421785765,-0.011646169412024295,0.06688870386082275,0.056112596059081976,0.05253423206022851,0.00022083595163221043,-0.00034756153735499587,-4.777599741463213e-05,0.0051895390259165345
70,1.8998437810463777,0.25207176843995116,0.9406256534135764,0.0069967058391876905,0.011400676084411395,0.026722860468987215,8.00016455436624,10.731864039036756,8.021010655302296,0.3,0.125,0.16869155768392932,0.0386508737551643,-0.0028148521012808098,0.0686033574467378,0.060632809451162936,0.04999124972663531,0.0004446340423927712,0.00025065444463623864,0.000498662419637009,0.005439112570756659
71,1.8996415719609043,0.2526709886682044,0.9413712565683284,0.00992642675006517,0.012513695356993775,0.01918828753766767,8.000081748860676,10.259563487082037,8.040759198746466,0.4,0.125,0.1664655465399455,0.05302318559313457,-0.0037372311405003225,0.07561201134173966,0.07044468461031582,0.05019675741917727,0.001380011327892712,0.0001321690157461183,0.00032624323913920896,0.00659745419755044
72,1.8993490797856798,0.2487447537349064,0.9394448026493462,0.007151870870977853,0.023139424813071855,0.043604168400126986,8.000157469617609,8.649755075435476,8.007890060915221,0.5,0.125,0.1679650421457428,0.04418682806988394,-0.00904166668287969,0.05928297267179274,0.06278590043607822,0.046712238597600084,0.00013928024012659426,-7.997148118698416e-05,0.00021201753114973804,0.004817667106141507
73,1.8993412743536806,0.25143591707286705,0.9361988019934995,0.005174205588222603,0.016535556635970797,0.018942151023926684,8.000300846940313,9.281626114576367,8.041826193141878,0.6,0.125,0.17853629069968618,0.05179771511526484,0.004799395193150567,0.056994642476998855,0.05760881773625793,0.03778061956116682,0.0002865634590935732,0.00014650139437906917,0.000342509490676005,0.003995927014493597
74,1.899581344914617,0.25200921844078505,0.9413958097667259,0.013732226112015345,0.019206364141636196,0.03001772170660878,8.000042715235297,8.946647925453703,8.016650528945242,0.7,0.125,0.19145983220962418,0.049947916771665775,0.00412836024453657,0.050330671505539264,0.056511472650077305,0.03466672534811216,-0.0002808532810625636,-5.070545484519386e-05,0.00021163168611623131,0.0034630882344408994
75,1.8998232869008653,0.2533264834602541,0.9412861442121963,0.010832826949019235,0.016001594460986198,0.014857079404273651,8.000068645864108,9.370646069827668,8.06801307521993,0.8,0.125,0.21158694918525867,0.04712172165226815,0.020350369957246567,0.06369750148158901,0.06328590628222905,0.03815135710920651,9.804428265187407e-05,0.0003235875357381459,0.000384353452335281,0.004757401407305098
76,1.8992882097235921,0.2537040113432335,0.944168187192036,0.004745565179682412,0.011338611263758201,0.014854942057054834,8.000357644130096,10.760675110344822,8.068030625935597,0.9,0.125,0.23280510735592894,0.04868100850494625,0.019854166736104652,0.06614036212821996,0.06061855648695498,0.03945022494838943,-0.00039175145292862036,7.420497679839648e-06,0.000588980770423359,0.0048011245397812695
77,1.900036440334966,0.2540391924593547,0.9423194258960677,0.009134251374517092,0.013523088821632364,0.018729224621144822,8.000096554235636,9.930211975163191,8.042783066421745,1.0,0.125,0.277588096534346,0.03291257565328914,0.018828850079649746,0.07897177763469218,0.06649626717246822,0.040941780235239665,-0.0009666691472427531,-0.0002005429190145304,1.2778914929630261e-05,0.006165188563351124
78,1.8995499369105873,0.24876988149827028,0.9344495567349619,0.008692028439594171,0.014754283919327687,0.022677843334188583,8.000106614855696,9.61580369848969,8.029177114128116,1.1,0.125,0.3792346216351608,0.01650403221121392,0.020839717776819085,0.08725097353267312,0.08921187312603737,0.06732216429657904,-0.0009035248825538077,-0.0007645387783656773,-0.0007121796250640321,0.0100485041687879
79,1.8993486624574076,0.25612691643922897,0.9460623576937507,0.008726808872336385,0.012678701280453486,0.021226088266346938,8.000105758230667,10.199322746716149,8.033304690891608,1.2,0.125,0.5474277552372465,0.02619690863968415,0.018344086089904697,0.1270245268731039,0.12533637517332072,0.07688504511028882,-0.0050933886376478285,-0.0016224586601643364,-0.0007200029073859943,0.018871530393706315
80,1.8993901965550497,0.25667908643252124,0.946155296126516,0.008667160420625852,0.012336179210781274,0.02573169004592984,8.000107222453524,10.325682502593285,8.02266052932367,1.3,0.125,0.8081182794368394,0.04091529413024668,0.0032758736832415366,0.1597780179656665,0.15315564831966372,0.09088337074356251,-0.009097615519511375,-0.003254176422702547,-0.0004394615539944981,0.02861310818085221
81,1.8993514272608154,0.2517073082121049,0.9415979575290785,0.007135256392046127,0.011752538017461659,0.026054596657592514,8.000158201565027,10.566663840140025,8.022101819191406,1.4,0.125,1.0556817876415387,0.048138104921196814,-0.022902553818028693,0.1195819936613324,0.10979758981266846,0.06619050623219802,-0.006582085132099858,-0.0022266399772496747,0.0013338965043021083,0.015363109455577057
82,1.8985992137677241,0.2524471971493968,0.9387330134663779,0.005667250898513474,0.01120405051376762,0.018869136390826415,8.000250724624424,10.826394163120266,8.042150491405767,1.5,0.125,1.131199261173606,0.03269073214797713,-0.024611559223010636,0.053829885557306306,0.04572757539861066,0.021006961403721273,-0.00015114204226718744,-0.0004620488557981964,0.00034021941181074843,0.002714068023428055
83,1.9002858456568459,0.2508209684766901,0.941429056309935,0.010554960201110755,0.014502724751994756,0.023822379761160008,8.000072315166241,9.674565748957306,8.026439147959978,1.6,0.125,1.122806322558582,0.0266051126609635,-0.02391694693163973,0.03939483296124209,0.03259097636487348,0.014904928990328404,-2.4082678071297496e-05,-0.00028315303607800074,0.000115502810831147,0.0014176638500143278
84,1.8994320822332103,0.25058027753995027,0.9385879229190962,0.004860967923703928,0.015607025623123098,0.02624378444963508,8.000340876358479,9.441255747469633,8.021784360577568,1.8,0.125,1.0811596678084687,0.01699495969003164,-0.0315657144058261,0.046249669251072954,0.039427972591832554,0.017654104926072965,0.0004391612233774761,-9.38370672516756e-05,5.530695879503604e-05,0.0020019591087590406
