run,mean_tow_speed,std_tow_speed,t1,t2,n_blade_pass,n_revs,mean_tsr,mean_cp,mean_cd,std_tsr,std_cp,std_cd,std_tsr_per_rev,std_cp_per_rev,std_cd_per_rev,exp_unc_tsr,exp_unc_cp,exp_unc_cd,dof_tsr,dof_cp,dof_cd,t1_wake,t2_wake,y_R,z_H,mean_u,mean_v,mean_w,std_u,std_v,std_w,mean_upup,mean_upvp,mean_upwp,mean_vpvp,mean_vpwp,mean_wpwp,k
41,0.6000734671238405,0.003641382887837016,20.0,44.79,27.0,9.0,1.8999925104520803,0.24252658909805158,0.9301947694173529,0.12348084883030148,0.15761397388754464,0.2940423186305232,0.001632476476147245,0.005407494486795059,0.012539961418741306,0.003992886324751361,0.01652217308268038,0.030695027350308445,8.001403632718674,15.99039076004703,8.123041562470872,20.0,44.79,2.25,0.0,0.6178489302545365,-0.0019439290307808597,-0.021890076711728226,0.039585506056019494,0.03783207864479214,0.02222080541187235,0.0015666962323715612,0.0003240475886421448,-5.630167834763291e-05,0.0014309774964545178,1.722296165197948e-05,0.0004936646037627931,0.0017456691662944362
42,0.600076643807987,0.003613567815307889,20.0,44.79,27.0,9.0,1.900195127135344,0.24705981754045966,0.936909426097236,0.1262541430879529,0.16104144808785903,0.296623793246761,0.0014086569473667828,0.007284770482420546,0.009222134894609761,0.003445454478602211,0.019993172680637057,0.022589629836841603,8.001885200985958,14.583197054234896,8.227462757101678,20.0,44.79,2.5,0.0,0.6429578461994226,-0.00437091572348069,-0.025737999267244058,0.02652778279405482,0.022774149111096036,0.011595188208687848,0.0007035813230464113,-1.9231234455147004e-05,-2.2919374266170524e-05,0.000518557256627592,-2.489636564398753e-05,0.00013442127213027192,0.0006782799259021377
43,0.6000793850806453,0.0036383774549580018,20.0,44.8,27.0,9.0,1.899625860044446,0.23952165738994877,0.9282248499468937,0.12295797868281795,0.15709214155761983,0.29345647030319677,0.0016881378236169933,0.004601389767626329,0.010112468458346242,0.004129026558510963,0.015258088314555917,0.024763983429651037,8.001312435709925,15.710064663697773,8.189181041796699,20.0,44.8,2.75,0.0,0.6435673388021608,-0.006066330650426079,-0.0241457661950159,0.02339174949061415,0.018038291235028456,0.009285631407764344,0.0005470636269041812,2.24979162686618e-05,-3.8555608954838906e-05,0.00032531434988319636,1.9476419738643214e-05,8.620556698145624e-05,0.0004792917718844169
44,0.6000764112903227,0.0035738131724724403,20.0,44.8,27.0,9.0,1.8997731549682122,0.23933603939659281,0.9228883043441602,0.12168041310262383,0.15555434473578092,0.2863543808503135,0.0012983302389047594,0.00781873004264761,0.01375733032633407,0.003175611169918361,0.02107625485469472,0.0336703263601495,8.002218941927156,14.034121590601513,8.102229209193045,20.0,44.8,3.0,0.0,0.6427052421675574,-0.012239717781490219,-0.02095060491530251,0.026950482637439783,0.019559620197734915,0.01248964809084956,0.0007261820771904612,1.38077711042877e-05,-7.738463971765276e-05,0.0003825016094686962,1.6678574402360774e-05,0.00015595985957248923,0.0006323217731158232
45,0.6000730133118194,0.003553169919232287,20.0,44.79,27.0,9.0,1.90006709499319,0.2419522822390519,0.9210444686608227,0.1228455558083859,0.1569046302171153,0.2888260084081163,0.002474463656888343,0.006159027498076333,0.008092633909109165,0.006052280115409416,0.017836180984415678,0.019832453122507237,8.000610935717463,15.632204092515858,8.29535407155093,20.0,44.79,-3.0,0.125,0.6793215000470736,-0.015207946796692268,-0.02190782580722481,0.029184668607813928,0.01954725920545202,0.009788842641274562,0.0008515730897185231,1.680364430640674e-05,-9.551430439545306e-05,0.0003820182760186574,-1.3944326794738008e-05,9.580211362387724e-05,0.000664696739680529
46,0.6000766129032257,0.003531850598186291,20.0,44.8,27.0,9.0,1.8996254120751315,0.2398291037206392,0.9116435611878553,0.12210683365480395,0.15625596140495226,0.28865232338789437,0.002134808835631085,0.00425414818212743,0.01052971888810178,0.005221526431823744,0.014770125012920066,0.025783205417888595,8.000820691790864,15.312387851043697,8.174491690221124,20.0,44.8,-2.75,0.125,0.678068548212609,-0.018060282301725707,-0.020885887164800925,0.024690642886424877,0.018798434024222092,0.009849619585425027,0.0006095049373050147,-1.7453124144179058e-05,-9.382234029647665e-05,0.0003533098755691269,1.1158491674161214e-05,9.699544650057667e-05,0.0005299051296873592
47,0.6000785786290324,0.003525969102233371,20.0,44.8,27.0,9.0,1.899653253512894,0.2380725158303408,0.9048664531514709,0.12127133872456156,0.15498927044838548,0.2824631924924063,0.0012209842623348293,0.006235430749576296,0.011934149603650086,0.002986434363310561,0.017974458269582584,0.02921458823256447,8.002508871700465,15.572760475114213,8.1358437629273,20.0,44.8,-2.5,0.125,0.6793258058327821,-0.01790262101212941,-0.02095000009221915,0.024737751118653818,0.019677988333637413,0.010897842780581316,0.0006118329521160371,1.6694481851253928e-05,-3.0269920599657925e-05,0.00038714515566020985,2.348154846922579e-06,0.00011873903312162511,0.000558858570448936
48,0.6000745260185558,0.0035177315520396337,20.0,44.79,27.0,9.0,1.8999416402421223,0.24001420364244774,0.9122322291386388,0.12128435313718515,0.15500341819277025,0.2862262365087324,0.0015373771212708707,0.006630119515942749,0.011845883850965293,0.0037602861631864173,0.018714124680414553,0.028998904154037178,8.001582628636834,15.232318869732344,8.137879226637532,20.0,44.79,-2.25,0.125,0.6548087936392134,-0.013152279225900317,-0.01883158534983141,0.04410477421495148,0.043008873261745975,0.02442592597562886,0.0019448387666582323,-0.0003045849943104086,-0.00015435262675822452,0.0018493900926819498,-5.829524998582281e-05,0.0005965055237725951,0.0021953671915563885
49,0.6000766129032256,0.0035396199332291163,20.0,44.8,27.0,9.0,1.899660724384835,0.2398297288016779,0.908036840889824,0.1222403694914907,0.1565868069703207,0.28622457444652644,0.002522649628738621,0.009319350745922883,0.014117843382859239,0.006170137116903355,0.02427388903801644,0.03455151631347499,8.000587744916666,12.64977264737587,8.097074931969958,20.0,44.8,-2.0,0.125,0.6749133505957989,-0.021645850404957576,-0.012932306483195793,0.02907781844825466,0.027057064318077247,0.0124294677102519,0.000869952532367568,-0.00018113593952934136,1.513635532409899e-05,0.001132844566107124,-0.00013692878744068094,0.00017972970253049724,0.0010912634005025947
50,0.6000778539733763,0.0035316438371145982,20.0,44.79,27.0,9.0,1.9000140705401403,0.23748569093669672,0.9054323653581954,0.1213213771040025,0.15488277027520048,0.28400996061282435,0.0014753443012155724,0.006480049702968274,0.012291576851205117,0.0036085624203410437,0.01843036745050351,0.03008802528874965,8.001718529813479,15.369023942580515,8.128059872847006,20.0,44.79,-1.8,0.125,0.672352964513097,-0.021979608435615108,-0.013722244703351321,0.03302501498740117,0.04613288779134149,0.0214311297165603,0.001090431636778718,-8.512002177291801e-05,-6.98879446153331e-05,0.0021278136482366316,-0.00018639882641683527,0.0004592006093170272,0.0018387229471661885
